frame,abs_tx,abs_ty,abs_tz,gt_abs_tx,gt_abs_ty,gt_abs_tz,abs_trans_err,abs_rot_err_deg,rel_tx,rel_ty,rel_tz,gt_rel_tx,gt_rel_ty,gt_rel_tz,rel_trans_err,rel_rot_err_deg
39,-0.5067904497828726,-0.0031697247083775,0.0709020060115821,0.5371657188644179,0.0,0.0,1.046365912894683,2.954595018639089,-0.0362594029868036,0.0138929008382387,0.002361993012396,0.0326582525394983,-0.0111662085052598,1.1034869998415222,1.1035641725195569,3.2684141192407505
40,-0.5098279766910271,-0.0028527522388001,0.0638118054200218,0.5371657188644179,0.0,0.0,1.0489403620984117,2.659135516771275,-0.0030925537790452,0.0005771195975072,-0.0070498957287807,0.0309064588900812,-0.0118214704308201,1.1157205629826392,1.123353533333215,1.1196903279132602
41,-0.512514283232992,-0.0025318622657932,0.0551731749887683,0.5371657188644179,0.0,0.0,1.0511320546763343,2.3943749719402225,-0.0027511521428701,0.0005625626208496,-0.0086058023521553,0.0267009206518116,-0.0135718648391597,1.1290589805517075,1.138133720127481,0.969252739859197
42,-0.5149281319134633,-0.0022698517526302,0.0473089315277414,0.5371657188644179,0.0,0.0,1.0531594172175007,2.1563047338054577,-0.0024694241215603,0.0004587383023993,-0.0078379298193651,0.024060764992079,-0.0140428880197802,1.1350289872016683,1.1432667834418857,0.8875274362144948
43,-0.5167022100582053,-0.0019716936941965,0.0495136938624704,0.5371657188644179,0.0,0.0,1.0550322767894778,1.9341752854225835,-0.0017451771753567,0.0003335379888557,0.0022226869956662,0.0190348189153962,-0.0145497854134599,1.142349462883245,1.1404132525750628,0.7417097229191455
44,-0.5187485609388265,-0.001774524325541,0.0445623244802571,0.5371657188644179,0.0,0.0,1.056855674154267,1.7407577568774444,-0.002071545698181,0.0003138458515143,-0.0049348440347704,0.0163134636761441,-0.0158473952202998,1.149276190091253,1.1544705737180745,0.7037971082323053
45,-0.520552066551711,-0.0012247757719432,0.0381148674575057,0.5371657188644179,0.0,0.0,1.058405006026802,1.5668777681047712,-0.0018253357234288,0.0006620454561629,-0.0064307389418995,0.0165646518585089,-0.0156555338304701,1.1613660097716256,1.1680555215155313,0.6617505365883737
46,-0.5222108016527414,-0.0011367552473408,0.0348338229368748,0.5371657188644179,0.0,0.0,1.059949668454089,1.4095367816991753,-0.00167375636361,0.0001582861235556,-0.0032707626072321,0.0164073873204179,-0.01296624205397,1.1798252737837054,1.1833069814383552,0.6101342266310931
47,-0.5237062933739091,-0.0010230797226071,0.0313504406431908,0.5371657188644179,0.0,0.0,1.061335631726005,1.268583103529548,-0.0015090600009844,0.0001747552757803,-0.0034749918451661,0.0167276417768078,-0.00960925710726,1.2034686084180406,1.207121020613242,0.5775423078250148
48,-0.5250522359229599,-0.0009207717503458,0.0282153965788625,0.5371657188644179,0.0,0.0,1.0625930264675174,1.1417247931764334,-0.0013569911026304,0.0001517728178463,-0.0031282694434716,0.011796320045822,-0.0079309559109597,1.2278651674160652,1.2310902410827265,0.4327862177077814
49,-0.5262635842171057,-0.0008286945753081,0.0253938569209493,0.5371657188644179,0.0,0.0,1.063732775351251,1.027552313859025,-0.0012203400694895,0.0001321365210252,-0.002816068001963,0.0093010898221339,-0.00728663055796,1.2518546259842347,1.2547367408901933,0.3287215601036043
50,-0.5266630198628505,0.0010721629899088,0.0312467401704104,0.5371657188644179,0.0,0.0,1.0642880689206304,0.9112336499422004,-0.000347271733745,0.0018742638952507,0.0058647751742124,0.0097783828185591,-0.00809835054387,1.269268859575682,1.2634840174696234,0.2971014311477455
51,-0.5277132897630072,0.000964946690862,0.0281220661507978,0.5371657188644179,0.0,0.0,1.065250714499659,0.8201102849474787,-0.0010595655893097,-7.590805398898629e-05,-0.0031224523464881,0.0073235080767127,-0.0071464972478611,1.2949068825477448,1.2980756616629106,0.2666761555668264
52,-0.5286584981826545,0.0009188986774247,0.0253439264687102,0.5371657188644179,0.0,0.0,1.0661258934233029,0.7349177312324002,-0.0009520042216336,-2.0852650148356453e-05,-0.002776121863009,0.0080232073619381,-0.0073370127905696,1.3159252004159965,1.318752159430485,0.2200372862950139
53,-0.5295092202508309,0.0008270088096821,0.0228095338218377,0.5371657188644179,0.0,0.0,1.066919108701902,0.6614259581092875,-0.0008555249260959,-7.133831653763421e-05,-0.0025334375498558,0.0056883413918475,-0.00701981384926,1.3414006343766685,1.3439679658323795,0.1958499924534781
54,-0.5302748701121897,0.0007443079291287,0.0205285804401411,0.5371657188644179,0.0,0.0,1.067638228804077,0.5952833622952788,-0.0007695502927124,-6.605629898474357e-05,-0.0022801834109708,0.0057959704606747,-0.0061452771760398,1.3649096178131443,1.3672190810402227,0.2313773761359253
55,-0.5299248281528998,9.03155113752414e-05,0.0079771040891651,0.5371657188644179,0.0,0.0,1.067120367100291,0.5380437607970613,0.000328511812674,-0.0006161968053019,-0.0125539705086048,0.0047876567193247,-0.0080826098345182,1.3839941836504364,1.396575231837457,0.1808998085025492
56,-0.5306489172240516,8.128396040397507e-05,0.0071793936791856,0.5371657188644179,0.0,0.0,1.0678387740410222,0.4842393847137306,-0.0007254002496558,-3.113667337601367e-07,-0.0007965694137451,0.0062754624177982,-0.007809069412117,1.4049276950987748,1.405763385715948,0.2095924352620671
57,-0.5313005973880882,7.315556435303556e-05,0.006461454311293,0.5371657188644179,0.0,0.0,1.0684858561112327,0.4358154462423794,-0.0006527453883129,-1.0653708335884914e-06,-0.0007170162941051,0.0035980238439992,-0.0086972765023519,1.4245430520664044,1.425292936764269,0.0624194107133146
58,-0.5318464745069916,-0.0001167027628991,0.0037343053205838,0.5371657188644179,0.0,0.0,1.069018722115059,0.39131760314523,-0.0005507077303457,-0.0001794041939276,-0.0027268855424887,0.0055313332414186,-0.0073495207031198,1.4481989242182718,1.4509562733670014,0.1614440383151915
59,-0.5323687740878544,-0.0001292252430414,0.00234433630386,0.5371657188644179,0.0,0.0,1.0695370700572016,0.3532474788778349,-0.000523632117693,-6.154116943044059e-06,-0.0013895103685454,0.0028702175151012,-0.0096769830481999,1.4639669813902143,1.4653923335022223,0.0317723633919031
60,-0.5327906007873188,-0.0001607014229015,0.0046022103209441,0.5371657188644179,0.0,0.0,1.0699662294331884,0.3162101530086761,-0.0004199097452917,-3.345561284318073e-05,0.0022582028516236,0.0021558517621204,-0.0111210535551601,1.486881446197612,1.4846668798281435,0.0870520394536219
61,-0.5330597723320474,-0.0003736504497691,0.0083851644504067,0.5371657188644179,0.0,0.0,1.0702584045940655,0.2876212808132009,-0.0002681317380336,-0.0002182013018771,0.0037827286602493,0.0012579144016005,-0.0093844307679499,1.5105937501390636,1.506839673963183,0.126164219079329
62,-0.5334654236272083,-0.000283666165439,0.006819814270753,0.5371657188644179,0.0,0.0,1.0706529006200405,0.2597456375532061,-0.0004047758353892,9.437508571117484e-05,-0.0015653182410986,-0.0005577648391628,-0.0106663155374197,1.5300882896135142,1.5316914148490792,0.1186911056354535
63,-0.5338354531509293,-0.0002552995143254,0.0061378332148725,0.5371657188644179,0.0,0.0,1.0710187900464971,0.2337710732046771,-0.0003696740478491,3.092033377302757e-05,-0.000682062832301,0.0018254067004709,-0.01127568252695,1.5518546918271336,1.5525794769402923,0.1050151780681815
64,-0.5341684797222781,-0.0002297695628933,0.0055240498933876,0.5371657188644179,0.0,0.0,1.071348464778232,0.2103939658878857,-0.0003327390811051,2.7598492267208125e-05,-0.0006138497116618,-9.165587494977534e-05,-0.00967656642251,1.5690333267851306,1.5696771921711032,0.0839460328753105
65,-0.5344682036364921,-0.000206792606604,0.0049716449040466,0.5371657188644179,0.0,0.0,1.071645474898728,0.1893545692999543,-0.0002994913716318,2.465251611826502e-05,-0.0005524588756532,0.0011237209638417,-0.0109680521999601,1.5982254982125013,1.598816381315034,0.0990849075154074
66,-0.5340882478472259,-0.0006158264674655,0.0127927330010883,0.5371657188644179,0.0,0.0,1.0713305253073424,0.1868179511944127,0.000376753358158,-0.0004182908382339,0.0078207534038979,-0.0001874752835815,-0.0107905382584998,1.6150330622166824,1.6072458764824469,0.1173726459054859
67,-0.5343959949489451,-0.0005542438207221,0.0115134597009798,0.5371657188644179,0.0,0.0,1.0716237088881204,0.1681361560720887,-0.0003060530200135,6.364604813329415e-05,-0.0012795786833424,0.0025753737760979,-0.0108051950241198,1.634917263501306,1.6362354783776236,0.1769480607725668
68,-0.5346729673404923,-0.0004988194386488,0.0103621137308976,0.5371657188644179,0.0,0.0,1.0718888895157337,0.151322540468048,-0.0002756004419636,5.7095924709553885e-05,-0.001151593488347,0.0037949480722518,-0.0138534006531701,1.650465669848251,1.6516808577421134,0.1511960540958776
69,-0.5349222424928849,-0.0004489374947839,0.0093259023578068,0.5371657188644179,0.0,0.0,1.072128616765227,0.1361902864148634,-0.0002481640603235,5.123603005439674e-05,-0.0010364119779482,0.0023482957574999,-0.0160451062624499,1.6597325467376751,1.660848990146955,0.1108169392131436
70,-0.5338832815670428,0.0005951858062299,-0.0031447467379295,0.5371657188644179,0.0,0.0,1.0710537824980688,0.1080925029956801,0.0010519202904989,0.0010502599090531,-0.0124690472758752,0.0044437119614802,-0.0180540678766799,1.677082031344867,1.6896624890372038,0.1937337316032601
71,-0.5338384651417216,0.0003889618818165,-0.009148367420901,0.5371657188644179,0.0,0.0,1.0710433259567371,0.0972395931688473,4.5445024724704966e-05,-0.0002027274097038,-0.0060037350433763,0.0003628358401801,-0.0173837047909201,1.6905470945496637,1.696637852964956,0.0435262781363668
72,-0.5337929904640528,0.0012632461558872,-0.0145306956365937,0.5371657188644179,0.0,0.0,1.071058025502371,0.0895726361737755,4.564530400726731e-05,0.0008771016919284,-0.005381868364042,0.0026406536776819,-0.017624870383,1.704937767434145,1.7104216771416236,0.0483983872126236
73,-0.5340867708732124,0.0010322525001572,-0.0152362555872144,0.5371657188644179,0.0,0.0,1.0713613329771683,0.0792025227398849,-0.0002944794113179,-0.000230245078744,-0.0007055132328576,-6.643275980183772e-05,-0.0166807309219199,1.7258328171943222,1.72661671395942,0.0955407941884593
74,-0.5338424491562892,0.0008518123207195,-0.0213947814938042,0.5371657188644179,0.0,0.0,1.0712221796744448,0.0826720958131944,0.0002414593854026,-0.0001780534990902,-0.0061587082589221,0.0035383559360006,-0.0172226805172799,1.7382233411396886,1.7444684356849658,0.115634891582763
75,-0.5340106521861944,0.0007133958204296,-0.0234508462506937,0.5371657188644179,0.0,0.0,1.0714332779135756,0.0707895251504227,-0.0001700506305499,-0.0001374189637973,-0.0020559796892925,0.0017585078591997,-0.0183377719789601,1.7552495543026294,1.7574008398730094,0.0537058433098951
76,-0.5343261588540167,0.0006420562383878,-0.0211057616256328,0.5371657188644179,0.0,0.0,1.0716999157537468,0.0637105726498717,-0.000314090153146,-7.185849835081137e-05,0.0023452589247276,0.0027327410723603,-0.01880864700706,1.7714250067336068,1.7691815917343432,0.065876059704804
77,-0.5345760869926988,-0.0001751273953551,-0.0207523384018257,0.5371657188644179,0.0,0.0,1.0719427170519058,0.0519512079224188,-0.000250460886471,-0.0008170717357773,0.0003533047747068,0.0009049711715606,-0.01889921292,1.7815773170404925,1.7813161652905052,0.0532254908547721
78,-0.5347235942400792,-0.0024840724761524,-0.0161179575186497,0.5371657188644179,0.0,0.0,1.0720133668561556,0.0855281778090827,-0.000148605887903,-0.002310243521797,0.0046336986419694,0.0019607628991594,-0.0199279621363599,1.7961971460568824,1.7916513108188965,0.0738323653017419
79,-0.5260527259346739,0.0004050193602024,-0.0440243472408927,0.5371657188644179,0.0,0.0,1.0641295825939945,0.0477981684555462,0.0087056357112371,0.0028908636122817,-0.027895379735302,0.0015691255737289,-0.0207708247374299,1.810638756441169,1.8387002407022917,0.1276506371277489
80,-0.5270481219823003,-3.949565474816813e-05,-0.0431255092246142,0.5371657188644179,0.0,0.0,1.065087278186869,0.058638452431834,-0.0009960155640595,-0.0004440997732164,0.0008983568651903,-0.0001031219290799,-0.0190353004499199,1.8319505471093616,1.831146786415448,0.0760885594009463
81,-0.5278102929348879,-0.0003815597434817,-0.043973586416303,0.5371657188644179,0.0,0.0,1.0658835431688138,0.0986055793998037,-0.0007617425598636,-0.0003413462664869,-0.0008487510375133,0.0024363605966292,-0.01818855092243,1.843192686195384,1.8441305736877205,0.0362860251152525
82,-0.5287458355278409,-0.0003434037691358,-0.0395762277746005,0.5371657188644179,0.0,0.0,1.0666460694710018,0.0887450214647577,-0.0009425079364251,3.75767452687196e-05,0.0043958759790687,-0.0007369428938391,-0.0182249284301,1.8602242758065848,1.855918266238744,0.1561062878300282
83,-0.5295878238614986,-0.0003090633922236,-0.0356186049971353,0.5371657188644179,0.0,0.0,1.067348069497676,0.0798705193099231,-0.0008476303432103,3.387101472743402e-05,0.0039564222752183,0.0044678938065005,-0.01882408557199,1.8716205210983985,1.8677668653653257,0.1109492765784642
84,-0.5303456133617905,-0.0002781570530019,-0.0320567444974478,0.5371657188644179,0.0,0.0,1.0679925826851493,0.0718834673945039,-0.0007623595872881,3.052601980018863e-05,0.0035608884241963,0.0034186224504003,-0.0180265295183198,1.8906325186034492,1.8871626520501328,0.1905040477223213
85,-0.5308329360403437,-0.0006987820544308,-0.0243038810613761,0.5371657188644179,0.0,0.0,1.0682753829464502,0.101033773664218,-0.0004964918127195,-0.0004218837064112,0.0077522132492213,0.0064946187253009,-0.0151889919058501,1.9036231405192716,1.8959413271456813,0.196141612900505
86,-0.5296791845260945,0.000350505110517,-0.0355787296064802,0.5371657188644179,0.0,0.0,1.0674380622521171,0.0668471520847322,0.0011732545268018,0.0010505408283717,-0.0112727189980703,0.0034692476530698,-0.02118546444591,1.9149917975252495,1.9263942221497168,0.3297741681594175
87,-0.5296383904760913,0.0005850144465326,-0.022849328136845,0.5371657188644179,0.0,0.0,1.0670489406508048,0.0463033288638263,2.694572293023484e-05,0.000232566801767,0.0127294739549236,0.0033822951257488,-0.0226314347822498,1.925325706132804,1.9127358333756057,0.3311859736994965
88,-0.5301669828995766,0.0004503479756987,-0.0156629598772616,0.5371657188644179,0.0,0.0,1.0674477164621432,0.0896567836670585,-0.0005338340618818,-0.000135460091101,0.0071859658730733,0.0038698249780806,-0.0259506608224,1.9308237347299688,1.92381602097874,0.2472362825070587
89,-0.5307449973723734,0.0020600250895584,-0.0108812653762413,0.5371657188644179,0.0,0.0,1.0679681378641095,0.0832818385179379,-0.0005847990228941,0.0016092854191974,0.0047810013579912,0.0062162725486002,-0.02391793374365,1.944964926820254,1.9403637695326263,0.2890105922104205
90,-0.5313870695215778,0.0018540225836541,-0.0097931388323354,0.5371657188644179,0.0,0.0,1.068599272194875,0.0749536545782944,-0.0006436798364436,-0.0002059034450898,0.0010871950571224,0.0059096661034196,-0.0260659659664799,1.9534524063807048,1.952547466148568,0.294909213855426
91,-0.5319649344558618,0.0016686203252891,-0.0088138249490903,0.5371657188644179,0.0,0.0,1.0691682850108637,0.0674582891092268,-0.0005791672159432,-0.0001853220373325,0.0009785594719044,0.0047193897953985,-0.0260323292533998,1.9678160395771649,1.9670144421521767,0.2995167342969557
92,-0.5324457540672678,0.0013456943876145,-0.0058850533191045,0.5371657188644179,0.0,0.0,1.0696285092372229,0.0714609414462655,-0.000484279315213,-0.0003229605165967,0.0029281977341227,0.0027840205295708,-0.0234773444375501,1.9791704033848143,1.97638054601682,0.3159789599849243
93,-0.5312927929079597,-2.4220390866366974e-05,-0.0183505796334336,0.5371657188644179,0.0,0.0,1.0686160843531949,0.0872830613679642,0.0011680399384649,-0.0013696383590999,-0.012464152827041,0.0011428551793821,-0.0244853223579699,1.9897406816905463,2.0023382668387,0.3152812189767253
94,-0.5304854329237937,0.001853105611036,-0.0045000487109434,0.5371657188644179,0.0,0.0,1.0676622435740155,0.2598082241535541,0.0007867214963984,0.0018762352190852,0.0138518663214051,0.0032044411378104,-0.0233596314543399,2.001084620922416,1.98739445387526,0.168828234827183
95,-0.5276211380719573,0.0029481518630312,-0.0231647499615837,0.5371657188644179,0.0,0.0,1.0650428854955254,0.1935477056081386,0.0029488541494597,0.001093661100899,-0.0186516098144239,0.0035010283269975,-0.0243281017598,2.009000109199042,2.0278111511039514,0.3897213727359326
96,-0.5262331949758413,0.0016720311390497,-0.0365071931407601,0.5371657188644179,0.0,0.0,1.064026701166747,0.1477038055108809,0.0014331963073521,-0.0012761264041748,-0.0133376575857585,0.0055037642924524,-0.0257091284992399,2.016022181692782,2.029510999820332,0.3746829219514235
97,-0.5273264473646989,0.001504828025144,-0.0328564738266753,0.5371657188644179,0.0,0.0,1.0650001804426446,0.1329334249654448,-0.0011025879658476,-0.000167338414467,0.0036479044408929,0.0036492725716775,-0.0244546491435199,2.026002918549212,2.0225064293420867,0.3553228786806593
98,-0.5283103745146708,0.0013543452226296,-0.0295708264439982,0.5371657188644179,0.0,0.0,1.0658872236732777,0.119640082472298,-0.000991489261669,-0.0001505923091971,0.0032833683061762,0.0070624377384289,-0.0247712230373799,2.0414555272892163,2.038336770715566,0.3627876845282015
99,-0.5291959089496455,0.0012189107003664,-0.0266137437995952,0.5371657188644179,0.0,0.0,1.0666943790873678,0.1076760742262924,-0.0008916599599038,-0.0001355231594178,0.0029552373001743,0.0038861767734658,-0.0264371747470199,2.049562877207724,2.0467822151680037,0.3458721957353105
100,-0.5299928899411227,0.0010970196324306,-0.023952369406236,0.5371657188644179,0.0,0.0,1.0674279440786736,0.0969084668116768,-0.0008019428229562,-0.0001219628179143,0.0026598801804971,0.0032407685141014,-0.0243804118178799,2.054346432295054,2.051833941621631,0.3179921054913631
101,-0.5235313721469411,0.0019755762034924,-0.0483662594943604,0.5371657188644179,0.0,0.0,1.0618010721593625,0.0823965644595843,0.006502520098742,0.0008790255934966,-0.0244029844375545,0.0018112367438684,-0.02583980331828,2.0688146167009616,2.093393376714949,0.3288777745464558
102,-0.524860573330988,0.0024064194219151,-0.0453411941042639,0.5371657188644179,0.0,0.0,1.0629964534520124,0.1777360750378032,-0.0013335924697431,0.0004305556885799,0.0030231730358297,0.0061627083104165,-0.0244282112445998,2.074685553905824,2.0718250826579827,0.1900934726026181
103,-0.526091087884331,0.0021657774797236,-0.0408070746938376,0.5371657188644179,0.0,0.0,1.064041796657775,0.1599624675366215,-0.0012445330592971,-0.0002405858688076,0.0045302946198213,0.0070606026145456,-0.0236078424727201,2.089071428724921,2.084688644315004,0.2851180564618657
104,-0.5271985509823397,0.0019491997317476,-0.0367263672245391,0.5371657188644179,0.0,0.0,1.0649994950024757,0.1439662207736314,-0.0011188185684036,-0.0002165322535702,0.0040776111485177,0.0074684512832181,-0.02766994963947,2.093808307836767,2.0899286628999625,0.2509500456729515
105,-0.5281906117094988,0.00175013229846,-0.0323464990012779,0.5371657188644179,0.0,0.0,1.065848708801874,0.1227874008602991,-0.0010030341579744,-0.0001990043457022,0.0043773710981397,0.0060657149181722,-0.0264638855488101,2.105670785798836,2.101469444427548,0.2050638471671411
106,-0.5228942168188349,-0.0011779448845884,-0.0540013433449755,0.5371657188644179,0.0,0.0,1.0614351604681254,0.0175194710296263,0.0053430150791911,-0.0029282842603192,-0.0216433606339638,0.0052422052821344,-0.0266500482932899,2.1136614241096314,2.135436549279876,0.312516343890202
107,-0.52359421655976,-0.0012061003519764,-0.0397938251129952,0.5371657188644179,0.0,0.0,1.0615067799106557,0.0174056555106004,-0.0007042314685776,-2.747811285648365e-05,0.0142073104306082,0.0037429451099106,-0.0267234180623599,2.129143726809672,2.115109570664277,0.278558791463819
108,-0.5247699537189561,-0.0013485619534863,-0.0402175845684656,0.5371657188644179,0.0,0.0,1.0626978147304935,0.0133750769296609,-0.0011758538340247,-0.0001425484401842,-0.0004234063706772,0.0040164822178032,-0.0290638559813,2.1274825564056057,2.128108829172611,0.2570494522378606
109,-0.5234437017062312,-0.0013179938352972,-0.0525988951242299,0.5371657188644179,0.0,0.0,1.0619137083017849,0.0243001550466972,0.0013290365595668,3.021656593620553e-05,-0.0123810128290001,0.0040510618720017,-0.0266580269991999,2.1422973522228936,2.15484536071364,0.3060372889407369
110,-0.5243412139692047,-0.0009286102287658,-0.0402182120797349,0.5371657188644179,0.0,0.0,1.0622689562223366,0.0138154280321256,-0.0008924433457444,0.0003896459328835,0.0123810412092478,0.0042633848082321,-0.0263636269602481,2.1522325074479123,2.140024910541513,0.2388901376840322
111,-0.5250992795590399,-0.0008884927657618,-0.0287091646220623,0.5371657188644179,0.0,0.0,1.0626532512669786,0.0662418115861554,-0.0007605585948938,4.03549664073548e-05,0.0115088821495707,0.0041518261148959,-0.0279483230911499,2.1547705361997944,2.143450026323228,0.2200893676904627
112,-0.5260493578648254,-0.0047654319598681,-0.0224074541501277,0.5371657188644179,0.0,0.0,1.0634618482708371,0.1920346160972827,-0.0009570238407909,-0.0038768584755441,0.0063007090793633,0.0038967928718149,-0.0284736994186459,2.165615843135903,2.159460676253836,0.1558186607204852
113,-0.5271609939647847,-0.0042888887636287,-0.020166708734279,0.5371657188644179,0.0,0.0,1.064526393449132,0.1728311544851822,-0.0011190649576335,0.0004763172617372,0.0022370926985775,0.0041960868492071,-0.0268274730715399,2.183083105475419,2.181023401811622,0.2768558654228372
114,-0.5281614664547479,-0.0038599998872652,-0.0181500378608542,0.5371657188644179,0.0,0.0,1.0654887776290918,0.1555480390340999,-0.0010064903588299,0.0004287058067341,0.0020137131801764,0.0054557854283633,-0.0292022395216401,2.1804973980770086,2.178694774237796,0.2749150894895033
